folio,fecha_creacion,hora_creacion,dia_semana,codigo_cierre,fecha_cierre,aÃ±o_cierre,mes_cierre,hora_cierre,delegacion_inicio,incidente_c4,latitud,longitud,clas_con_f_alarma,tipo_entrada,delegacion_cierre,geopoint,mes
C5/190506/03160,06/05/2019,11:55:16,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,11:59:20,VENUSTIANO CARRANZA,accidente-choque sin lesionados,19.45146996,-99.12242988,EMERGENCIA,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.45146996,-99.12242988",5
AO/190506/06481,06/05/2019,19:18:39,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,19:27:18,MIGUEL HIDALGO,accidente-choque sin lesionados,19.445367,-99.166529,EMERGENCIA,BOTÃ“N DE AUXILIO,MIGUEL HIDALGO,"19.445367,-99.166529",5
C5/190505/09148,05/05/2019,23:52:51,Domingo,"(N) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos, pero en el sitio del evento nadie solicitÃ³ el apoyo de la unidad",06/05/2019,2019,Mayo,00:46:32,IZTAPALAPA,accidente-choque con lesionados,19.29538998,-99.07305984,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.29538998,-99.07305984",5
C5/190506/06644,06/05/2019,19:38:00,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,19:48:43,TLALPAN,accidente-choque con lesionados,19.29116997,-99.14976,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.29116997,-99.14976",5
C5/190505/08246,05/05/2019,21:13:37,Domingo,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,01:04:42,XOCHIMILCO,accidente-choque sin lesionados,19.24957998,-99.05447988,EMERGENCIA,LLAMADA DEL 911,XOCHIMILCO,"19.24957998,-99.05447988",5
C5/190506/06145,06/05/2019,18:34:27,Lunes,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,20:29:08,COYOACAN,accidente-motociclista,19.33611003,-99.18050004,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.33611003,-99.18050004",5
C5/190506/02860,06/05/2019,11:14:50,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,11:17:32,CUAUHTEMOC,lesionado-atropellado,19.44495,-99.14514012,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.44495,-99.14514012",5
C5/190506/06344,06/05/2019,19:01:09,Lunes,"(N) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos, pero en el sitio del evento nadie solicitÃ³ el apoyo de la unidad",06/05/2019,2019,Mayo,20:18:38,COYOACAN,accidente-choque con lesionados,19.34258004,-99.14888988,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.34258004,-99.14888988",5
C5/190506/06774,06/05/2019,19:57:28,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,20:49:20,COYOACAN,accidente-choque sin lesionados,19.35149004,-99.14560992,EMERGENCIA,LLAMADA DEL 911,COYOACAN,"19.35149004,-99.14560992",5
C5/190506/04099,06/05/2019,14:02:23,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,14:03:33,XOCHIMILCO,accidente-choque sin lesionados,19.25701002,-99.01773,EMERGENCIA,LLAMADA DEL 911,XOCHIMILCO,"19.25701002,-99.01773",5
C5/190506/05603,06/05/2019,17:18:43,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,17:27:10,VENUSTIANO CARRANZA,accidente-choque sin lesionados,19.45178001,-99.12357,EMERGENCIA,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.45178001,-99.12357",5
C5/190506/06262,06/05/2019,18:48:38,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,18:52:47,TLALPAN,lesionado-atropellado,19.27629999,-99.24014988,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.27629999,-99.24014988",5
C5/190506/06274,06/05/2019,18:52:11,Lunes,"(N) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos, pero en el sitio del evento nadie solicitÃ³ el apoyo de la unidad",06/05/2019,2019,Mayo,20:02:17,IZTACALCO,accidente-choque sin lesionados,19.40847,-99.09261,EMERGENCIA,LLAMADA DEL 911,IZTACALCO,"19.40847,-99.09261",5
C5/190506/02977,06/05/2019,11:32:15,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,11:38:44,CUAUHTEMOC,accidente-choque sin lesionados,19.44836001,-99.13538016,EMERGENCIA,LLAMADA DEL 911,CUAUHTEMOC,"19.44836001,-99.13538016",5
C5/190505/08756,05/05/2019,22:36:34,Domingo,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,01:43:20,TLAHUAC,accidente-choque sin lesionados,19.29214998,-99.03255984,EMERGENCIA,LLAMADA DEL 911,TLAHUAC,"19.29214998,-99.03255984",5
C5/190506/07769,06/05/2019,22:08:04,Lunes,"(N) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos, pero en el sitio del evento nadie solicitÃ³ el apoyo de la unidad",06/05/2019,2019,Mayo,23:40:54,IZTAPALAPA,accidente-choque sin lesionados,19.38024999,-99.10110996,EMERGENCIA,LLAMADA DEL 911,IZTAPALAPA,"19.38024999,-99.10110996",5
C5/190506/00776,06/05/2019,04:16:07,Lunes,"(N) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos, pero en el sitio del evento nadie solicitÃ³ el apoyo de la unidad",06/05/2019,2019,Mayo,05:22:22,ALVARO OBREGON,accidente-choque sin lesionados,19.34062002,-99.20306016,EMERGENCIA,LLAMADA DEL 911,ALVARO OBREGON,"19.34062002,-99.20306016",5
C5/190506/03187,06/05/2019,11:58:23,Lunes,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,14:45:03,COYOACAN,accidente-choque sin lesionados,19.35939996,-99.17184996,EMERGENCIA,LLAMADA DEL 911,ALVARO OBREGON,"19.35939996,-99.17184996",5
C5/190506/07103,06/05/2019,20:38:35,Lunes,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,21:05:28,BENITO JUAREZ,lesionado-atropellado,19.36360998,-99.16031016,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.36360998,-99.16031016",5
C5/190506/03697,06/05/2019,13:06:21,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,13:20:45,GUSTAVO A. MADERO,accidente-choque con lesionados,19.45023003,-99.05847012,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.45023003,-99.05847012",5
C5/190506/08300,06/05/2019,23:46:37,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,23:50:06,ALVARO OBREGON,accidente-choque sin lesionados,19.36335996,-99.19104012,EMERGENCIA,LLAMADA DEL 911,ALVARO OBREGON,"19.36335996,-99.19104012",5
C5/190506/02478,06/05/2019,10:23:44,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,10:27:24,MIGUEL HIDALGO,accidente-volcadura,19.42049997,-99.22811004,EMERGENCIA,LLAMADA DEL 911,MIGUEL HIDALGO,"19.42049997,-99.22811004",5
C5/190506/06730,06/05/2019,19:50:54,Lunes,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,20:07:36,IZTAPALAPA,accidente-choque sin lesionados,19.33928001,-99.04406004,EMERGENCIA,LLAMADA DEL 911,IZTAPALAPA,"19.33928001,-99.04406004",5
C5/190506/01805,06/05/2019,08:39:44,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,09:23:26,IZTAPALAPA,accidente-choque con lesionados,19.35602001,-99.10572984,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.35602001,-99.10572984",5
C5/190506/01990,06/05/2019,09:13:45,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,09:20:52,GUSTAVO A. MADERO,accidente-choque con lesionados,19.47458997,-99.08652996,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.47458997,-99.08652996",5
C5/190506/01600,06/05/2019,08:09:09,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,08:15:25,MIGUEL HIDALGO,accidente-motociclista,19.44779004,-99.20598984,URGENCIAS MEDICAS,LLAMADA DEL 911,MIGUEL HIDALGO,"19.44779004,-99.20598984",5
C5/190506/00118,06/05/2019,00:23:27,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,00:34:58,IZTAPALAPA,accidente-choque sin lesionados,19.35871002,-98.99686008,EMERGENCIA,LLAMADA DEL 911,IZTAPALAPA,"19.35871002,-98.99686008",5
AO/190506/07438,06/05/2019,21:22:37,Lunes,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,21:57:11,MIGUEL HIDALGO,accidente-motociclista,19.456225,-99.190101,URGENCIAS MEDICAS,BOTÃ“N DE AUXILIO,MIGUEL HIDALGO,"19.456225,-99.190101",5
C5/190506/04695,06/05/2019,15:19:46,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,15:24:05,IZTAPALAPA,accidente-choque sin lesionados,19.35851004,-98.99546004,EMERGENCIA,LLAMADA DEL 911,IZTAPALAPA,"19.35851004,-98.99546004",5
C5/190505/09158,05/05/2019,23:52:23,Domingo,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,02:33:00,IZTAPALAPA,accidente-choque sin lesionados,19.35871002,-98.99686008,EMERGENCIA,LLAMADA DEL 911,IZTAPALAPA,"19.35871002,-98.99686008",5
C5/190506/06624,06/05/2019,19:35:43,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,19:45:35,IZTACALCO,accidente-choque sin lesionados,19.397692,-99.113533,EMERGENCIA,LLAMADA DEL 911,IZTACALCO,"19.397692,-99.113533",5
C5/190506/02297,06/05/2019,09:54:57,Lunes,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,13:26:34,MIGUEL HIDALGO,accidente-choque sin lesionados,19.44156996,-99.16707996,EMERGENCIA,LLAMADA DEL 911,MIGUEL HIDALGO,"19.44156996,-99.16707996",5
C5/190506/04370,06/05/2019,14:43:05,Lunes,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,16:39:30,ALVARO OBREGON,accidente-choque con lesionados,19.38906,-99.21197016,URGENCIAS MEDICAS,LLAMADA DEL 911,ALVARO OBREGON,"19.38906,-99.21197016",5
C5/190506/04347,06/05/2019,14:40:25,Lunes,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,15:55:45,AZCAPOTZALCO,accidente-choque con lesionados,19.48710996,-99.20202984,URGENCIAS MEDICAS,LLAMADA DEL 911,AZCAPOTZALCO,"19.48710996,-99.20202984",5
C5/190506/07720,06/05/2019,22:02:21,Lunes,"(N) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos, pero en el sitio del evento nadie solicitÃ³ el apoyo de la unidad",06/05/2019,2019,Mayo,22:11:27,TLAHUAC,accidente-choque sin lesionados,19.28698002,-99.04803012,EMERGENCIA,LLAMADA DEL 911,TLAHUAC,"19.28698002,-99.04803012",5
C5/190506/07803,06/05/2019,22:15:10,Lunes,"(N) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos, pero en el sitio del evento nadie solicitÃ³ el apoyo de la unidad",06/05/2019,2019,Mayo,22:34:21,GUSTAVO A. MADERO,accidente-choque sin lesionados,19.47348,-99.14565996,EMERGENCIA,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.47348,-99.14565996",5
C5/190506/06980,06/05/2019,20:21:51,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,20:49:38,COYOACAN,accidente-choque sin lesionados,19.35275004,-99.14898996,EMERGENCIA,LLAMADA DEL 911,COYOACAN,"19.35275004,-99.14898996",5
C5/190506/02517,06/05/2019,10:30:00,Lunes,"(N) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos, pero en el sitio del evento nadie solicitÃ³ el apoyo de la unidad",06/05/2019,2019,Mayo,10:51:51,XOCHIMILCO,accidente-choque sin lesionados,19.251281,-99.126792,EMERGENCIA,LLAMADA DEL 911,XOCHIMILCO,"19.251281,-99.126792",5
C5/190506/02291,06/05/2019,09:52:40,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,10:19:15,MIGUEL HIDALGO,accidente-choque sin lesionados,19.45472004,-99.19227996,EMERGENCIA,LLAMADA DEL 911,MIGUEL HIDALGO,"19.45472004,-99.19227996",5
C5/190506/03841,06/05/2019,13:27:14,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,13:32:17,GUSTAVO A. MADERO,accidente-choque con lesionados,19.45017999,-99.05859,URGENCIAS MEDICAS,LLAMADA DEL 911,GUSTAVO A. MADERO,"19.45017999,-99.05859",5
IZ/190506/03344,06/05/2019,12:19:16,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,12:24:01,IZTAPALAPA,accidente-choque sin lesionados,19.363561,-99.004827,EMERGENCIA,BOTÃ“N DE AUXILIO,IZTAPALAPA,"19.363561,-99.004827",5
C5/190506/01554,06/05/2019,07:59:41,Lunes,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,10:13:41,BENITO JUAREZ,accidente-choque con lesionados,19.39005999,-99.18223992,URGENCIAS MEDICAS,LLAMADA DEL 911,BENITO JUAREZ,"19.39005999,-99.18223992",5
IZ/190506/06341,06/05/2019,19:01:24,Lunes,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,20:04:59,TLAHUAC,accidente-choque sin lesionados,19.268126,-99.005738,EMERGENCIA,BOTÃ“N DE AUXILIO,TLAHUAC,"19.268126,-99.005738",5
C5/190506/03249,06/05/2019,12:07:07,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,12:08:29,CUAUHTEMOC,lesionado-atropellado,19.44495,-99.14514012,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.44495,-99.14514012",5
C5/190506/04814,06/05/2019,15:40:02,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,15:42:15,CUAUHTEMOC,accidente-choque con lesionados,19.44376,-99.145422,URGENCIAS MEDICAS,LLAMADA DEL 911,CUAUHTEMOC,"19.44376,-99.145422",5
C5/190506/08084,06/05/2019,22:53:43,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,23:09:24,VENUSTIANO CARRANZA,accidente-choque sin lesionados,19.40772996,-99.07800984,EMERGENCIA,LLAMADA DEL 911,VENUSTIANO CARRANZA,"19.40772996,-99.07800984",5
C5/190506/03950,06/05/2019,13:40:35,Lunes,"(N) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos, pero en el sitio del evento nadie solicitÃ³ el apoyo de la unidad",06/05/2019,2019,Mayo,14:07:44,XOCHIMILCO,accidente-choque sin lesionados,19.26143001,-99.11283984,EMERGENCIA,LLAMADA DEL 911,XOCHIMILCO,"19.26143001,-99.11283984",5
C5/190506/04541,06/05/2019,14:59:21,Lunes,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,21:58:16,XOCHIMILCO,accidente-choque sin lesionados,19.26172998,-99.11300004,EMERGENCIA,LLAMADA DEL 911,XOCHIMILCO,"19.26172998,-99.11300004",5
C5/190506/05592,06/05/2019,17:16:10,Lunes,"(N) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos, pero en el sitio del evento nadie solicitÃ³ el apoyo de la unidad",06/05/2019,2019,Mayo,18:25:20,BENITO JUAREZ,accidente-choque sin lesionados,19.39973004,-99.17012988,EMERGENCIA,LLAMADA DEL 911,BENITO JUAREZ,"19.39973004,-99.17012988",5
C5/190506/06232,06/05/2019,18:45:31,Lunes,"(A) La unidad de atenciÃ³n a emergencias fue despachada, llegÃ³ al lugar de los hechos y confirmÃ³ la emergencia reportada",06/05/2019,2019,Mayo,19:18:23,TLALPAN,lesionado-atropellado,19.27629999,-99.24014988,URGENCIAS MEDICAS,LLAMADA DEL 911,TLALPAN,"19.27629999,-99.24014988",5
C5/190506/06283,06/05/2019,18:54:20,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,18:57:57,COYOACAN,accidente-motociclista,19.33629003,-99.18104004,URGENCIAS MEDICAS,LLAMADA DEL 911,COYOACAN,"19.33629003,-99.18104004",5
C5/190506/06337,06/05/2019,19:00:27,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,19:02:24,IZTAPALAPA,accidente-motociclista,19.3446,-99.06129,URGENCIAS MEDICAS,LLAMADA DEL 911,IZTAPALAPA,"19.3446,-99.06129",5
C5/190506/03074,06/05/2019,11:44:37,Lunes,"(D) El incidente reportado se registrÃ³ en dos o mÃ¡s ocasiones procediendo a mantener un Ãºnico reporte (afirmativo, informativo, negativo o falso) como el identificador para el incidente",06/05/2019,2019,Mayo,11:48:07,CUAUHTEMOC,accidente-choque sin lesionados,19.40859999,-99.13259016,EMERGENCIA,LLAMADA DEL 911,CUAUHTEMOC,"19.40859999,-99.13259016",5
